run_id,agent_id,timestamp,task_category,user_query,query_length_tokens,prompt_complexity_score,domain,planner_type,model_name,memory_enabled,memory_tokens_used,tool_count_available,selected_tools,reasoning_steps,tool_calls_made,latency_seconds,input_tokens,output_tokens,total_tokens,estimated_cost_usd,retrieval_hits,retrieval_quality_score,context_relevance_score,hallucination_risk_score,final_success,failure_type,failure_reason,answer_quality_score,user_satisfaction_score
run_0007195,agent_044,2026-03-07 14:16:23,customer_support,Help resolve this tech_support customer issue end to end,56,6,tech_support,ReAct,llama-3.3-70b,True,296,36,code_exec;rag_retrieve;sql_query;calculator,3,5,1.93,1166,113,1279,0.000777,3.0,0.514,0.5433,0.3354,True,Success,resolved on first attempt,0.742,4.0
run_0007196,agent_033,2026-03-22 04:52:38,planning,Draft a step-by-step plan for this tech_support objective,50,4,tech_support,ReAct,gpt-4o,True,350,7,calendar;calculator;email_send;rag_retrieve,6,5,0.94,1680,31,1711,0.00451,6.0,0.5129,0.3809,0.4763,True,Success,completed within budget,0.7721,5.0
run_0007197,agent_039,2026-03-18 21:49:53,planning,Draft a step-by-step plan for this ecommerce objective,103,5,ecommerce,Single-shot,gpt-4o-mini,False,0,25,vector_search;email_send,3,3,1.58,921,51,972,0.000169,3.0,0.3264,0.2725,0.6641,False,Planning Error,looped without making progress,0.0356,2.0
run_0007198,agent_015,2026-01-11 01:14:51,data_analysis,Analyze the finance data and summarize the main trends,32,4,finance,ReAct,llama-3.3-70b,False,0,22,rag_retrieve;calculator;calendar;crm_lookup;code_exec;sql_query,4,2,1.2,1241,59,1300,0.000779,5.0,0.5075,0.4782,0.5177,True,Success,completed within budget,0.2325,3.0
run_0007199,agent_034,2026-02-14 05:09:48,summarization,Summarize these education documents into a short brief,75,7,education,Single-shot,gpt-4o-mini,True,113,25,crm_lookup;chart_gen,9,5,1.58,474,60,534,0.000107,0.0,,0.5196,0.4776,True,Success,completed within budget,0.3861,3.0
run_0007200,agent_007,2026-03-10 19:48:53,code_generation,Write and debug a finance script for this task,28,4,finance,ReAct,gpt-4o-mini,True,76,35,,4,0,1.18,416,49,465,9.2e-05,0.0,,0.322,0.479,False,Planning Error,produced an invalid plan step,0.2759,3.0
run_0007201,agent_030,2026-02-21 23:16:09,planning,Draft a step-by-step plan for this healthcare objective,52,4,healthcare,Plan-and-Execute,claude-sonnet,False,0,18,web_search;chart_gen,6,4,1.59,356,74,430,0.002178,0.0,,0.4856,0.479,True,Success,completed within budget,0.5473,3.0
run_0007202,agent_009,2026-03-20 21:27:10,data_analysis,Analyze the finance data and summarize the main trends,38,2,finance,Single-shot,llama-3.3-70b,True,257,34,calendar;email_send;crm_lookup;sql_query;rag_retrieve,3,1,1.84,1102,49,1151,0.000689,3.0,0.5615,0.5633,0.295,True,Success,goal satisfied,0.8057,5.0
run_0007203,agent_035,2026-02-16 18:21:54,extraction,Extract the structured fields from these general records,51,5,general,Plan-and-Execute,qwen2.5-7b,True,140,16,code_exec;file_reader;sql_query;calendar;email_send,6,0,1.61,515,66,581,0.000116,0.0,,0.5037,0.5166,True,Success,resolved on first attempt,0.5253,4.0
run_0007204,agent_042,2026-01-15 14:19:18,summarization,Summarize these ecommerce documents into a short brief,26,2,ecommerce,Plan-and-Execute,gpt-4o,True,349,27,,2,0,0.9,1780,57,1837,0.00502,6.0,0.5444,0.5204,0.2584,True,Success,resolved on first attempt,0.6504,4.0
run_0007205,agent_020,2026-03-28 05:01:40,research_qa,What does the latest finance research say about this question?,24,5,finance,ReAct,qwen2.5-7b,True,761,8,vector_search,4,2,2.93,2766,120,2886,0.000577,9.0,0.777,0.8888,0.3143,False,Timeout,exceeded the wall-clock budget,0.4523,3.0
run_0007206,agent_018,2026-01-21 16:20:26,extraction,Extract the structured fields from these ecommerce records,96,4,ecommerce,Single-shot,gemini-flash,False,0,21,crm_lookup;web_search;email_send;api_call;file_reader,3,5,4.73,1873,80,1953,0.000164,9.0,0.843,0.6112,0.3735,True,Success,completed within budget,0.7275,4.0
run_0007207,agent_036,2026-02-25 23:09:13,extraction,Extract the structured fields from these ecommerce records,64,7,ecommerce,ReAct,llama-3.3-70b,False,0,7,sql_query;web_search;file_reader;calculator,9,4,1.49,372,36,408,0.000248,0.0,,0.3977,0.7143,False,Hallucination,asserted an unsupported fact,0.2037,2.0
run_0007208,agent_041,2026-03-06 16:18:19,multi_step_workflow,Run the full tech_support workflow across the connected tools,29,3,tech_support,Single-shot,gpt-4o-mini,True,232,9,file_reader;calendar;sql_query;crm_lookup;vector_search,2,1,1.97,2332,45,2377,0.000377,10.0,0.6609,0.651,0.4425,True,Success,completed within budget,0.6906,4.0
run_0007209,agent_007,2026-03-29 09:48:31,research_qa,What does the latest finance research say about this question?,31,4,finance,Plan-and-Execute,llama-3.3-70b,True,102,21,calendar;chart_gen;api_call;email_send;code_exec,2,1,0.46,450,43,493,0.000299,0.0,,0.3734,0.5088,True,Success,resolved on first attempt,0.4161,3.0
run_0007210,agent_016,2026-02-07 22:14:08,summarization,Summarize these education documents into a short brief,81,5,education,Plan-and-Execute,qwen2.5-7b,True,540,24,file_reader,9,7,1.97,926,118,1044,0.000209,0.0,,0.3981,0.5092,True,Success,completed within budget,0.7161,4.0
run_0007211,agent_042,2026-03-22 18:47:36,multi_step_workflow,Run the full ecommerce workflow across the connected tools,27,6,ecommerce,ReAct,gpt-4o-mini,True,210,28,code_exec;email_send,3,0,0.95,546,124,670,0.000156,0.0,,,0.4373,True,Success,completed within budget,0.6148,4.0
run_0007212,agent_049,2026-02-07 21:21:20,research_qa,What does the latest healthcare research say about this question?,53,4,healthcare,ReAct,gemini-flash,True,1355,9,web_search;chart_gen,3,1,2.33,1599,342,1941,0.000223,0.0,,0.5762,0.3712,False,Retrieval Failure,retrieved passages were off-topic,0.3295,2.0
run_0007213,agent_048,2026-03-03 00:53:14,customer_support,Help resolve this legal customer issue end to end,70,5,legal,Plan-and-Execute,claude-sonnet,True,245,18,calendar;vector_search,9,10,2.43,1915,98,2013,0.007215,7.0,0.7354,0.6526,0.2839,True,Success,resolved on first attempt,0.5011,4.0
run_0007214,agent_011,2026-01-29 15:57:55,multi_step_workflow,Run the full education workflow across the connected tools,65,3,education,Plan-and-Execute,gpt-4o,True,333,10,email_send;file_reader;sql_query,4,0,0.75,681,26,707,0.001962,0.0,,0.4609,0.4441,False,Hallucination,cited a source that does not exist,0.2934,3.0
run_0007215,agent_043,2026-01-15 22:45:11,customer_support,Help resolve this education customer issue end to end,23,3,education,Single-shot,qwen2.5-7b,True,319,6,vector_search;code_exec;file_reader;calculator,3,3,1.34,1296,27,1323,0.000265,3.0,0.9535,1.0,0.3101,True,Success,goal satisfied,0.8833,5.0
run_0007216,agent_010,2026-02-23 16:01:58,data_analysis,Analyze the tech_support data and summarize the main trends,87,6,tech_support,Tree-of-Thought,gemini-flash,True,715,10,rag_retrieve;sql_query;web_search;crm_lookup;email_send;api_call;code_exec,13,8,4.39,2508,190,2698,0.000245,8.0,0.6945,0.6925,0.3249,True,Success,completed within budget,0.4299,4.0
run_0007217,agent_043,2026-03-07 03:35:42,customer_support,Help resolve this finance customer issue end to end,84,7,finance,ReAct,gpt-4o-mini,False,0,13,chart_gen;web_search;vector_search;crm_lookup;sql_query;email_send;rag_retrieve;calendar,13,8,1.98,989,102,1091,0.00021,3.0,0.4317,0.4891,0.5294,False,Context Overflow,truncation dropped critical context,0.0924,
run_0007218,agent_014,2026-01-10 06:16:09,data_analysis,Analyze the education data and summarize the main trends,52,4,education,ReAct,gpt-4o-mini,True,396,39,crm_lookup;calculator;api_call;web_search,2,0,1.81,2948,71,3019,0.000485,12.0,0.7031,0.7405,0.2532,True,Success,goal satisfied,0.7174,4.0
run_0007219,agent_041,2026-01-07 01:03:44,research_qa,What does the latest ecommerce research say about this question?,70,3,ecommerce,ReAct,llama-3.3-70b,True,1363,22,chart_gen;code_exec,4,3,1.12,1752,69,1821,0.001088,0.0,,0.413,0.2886,True,Success,resolved on first attempt,0.7559,4.0
run_0007220,agent_049,2026-02-23 22:09:57,research_qa,What does the latest travel research say about this question?,45,6,travel,Plan-and-Execute,llama-3.3-70b,True,57,13,calculator;crm_lookup;calendar,6,3,0.53,398,45,443,0.00027,0.0,,0.5049,0.4669,False,Tool Failure,external tool raised an exception,0.4509,3.0
run_0007221,agent_025,2026-01-05 16:29:57,customer_support,Help resolve this ecommerce customer issue end to end,39,5,ecommerce,ReAct,qwen2.5-7b,False,0,21,,5,0,2.45,504,33,537,0.000107,1.0,0.5233,0.5561,0.5693,True,Success,resolved on first attempt,0.3679,3.0
run_0007222,agent_013,2026-03-20 06:29:58,customer_support,Help resolve this legal customer issue end to end,86,6,legal,Tree-of-Thought,gemini-flash,False,0,12,file_reader;sql_query;calendar;rag_retrieve;web_search;crm_lookup,13,11,1.93,1198,68,1266,0.00011,4.0,0.4623,0.5439,0.7584,True,Success,goal satisfied,0.4109,3.0
run_0007223,agent_045,2026-03-29 01:41:40,research_qa,What does the latest legal research say about this question?,58,3,legal,Reflexion,gemini-flash,True,1069,18,vector_search;calendar;api_call;file_reader;calculator,7,1,2.89,2609,37,2646,0.000207,6.0,0.833,0.8049,0.2074,True,Success,resolved on first attempt,0.9763,5.0
run_0007224,agent_010,2026-03-16 07:57:49,extraction,Extract the structured fields from these tech_support records,41,3,tech_support,ReAct,gpt-4o-mini,False,0,32,file_reader;api_call;sql_query;calendar,3,2,1.86,1707,61,1768,0.000293,8.0,0.9314,0.774,0.2264,True,Success,resolved on first attempt,0.9411,5.0
run_0007225,agent_007,2026-03-31 12:06:58,customer_support,Help resolve this tech_support customer issue end to end,32,1,tech_support,Reflexion,gpt-4o,True,198,28,web_search;chart_gen;vector_search,2,2,1.58,1689,98,1787,0.005202,7.0,0.5959,0.5384,0.1733,True,Success,resolved on first attempt,0.5373,
run_0007226,agent_050,2026-01-04 16:33:13,data_analysis,Analyze the travel data and summarize the main trends,121,6,travel,ReAct,llama-3.3-70b,True,77,20,sql_query;calculator;chart_gen,4,2,0.97,510,79,589,0.000363,0.0,,0.4975,0.576,True,Success,goal satisfied,0.5117,4.0
run_0007227,agent_036,2026-03-06 05:38:17,code_generation,Write and debug a healthcare script for this task,23,4,healthcare,Single-shot,llama-3.3-70b,True,459,7,web_search;rag_retrieve;api_call,5,4,1.41,1266,96,1362,0.000823,3.0,0.5826,0.6522,0.5222,True,Success,goal satisfied,0.5513,4.0
run_0007228,agent_046,2026-01-06 21:41:25,planning,Draft a step-by-step plan for this general objective,37,3,general,Plan-and-Execute,llama-3.3-70b,True,422,38,chart_gen;calendar;email_send;code_exec,7,3,1.42,783,92,875,0.000535,0.0,,0.3983,0.3993,True,Success,goal satisfied,0.5419,4.0
run_0007229,agent_013,2026-01-16 10:03:27,planning,Draft a step-by-step plan for this legal objective,50,3,legal,Reflexion,gpt-4o,True,268,12,api_call,4,4,0.88,632,31,663,0.00189,0.0,,0.4562,0.4434,True,Success,goal satisfied,0.5466,4.0
run_0007230,agent_002,2026-02-15 22:55:23,multi_step_workflow,Run the full tech_support workflow across the connected tools,73,8,tech_support,ReAct,qwen2.5-7b,True,260,14,sql_query;web_search;vector_search;email_send;chart_gen;rag_retrieve;file_reader,4,3,1.57,2327,76,2403,0.000481,9.0,0.5284,0.5908,0.5483,True,Success,goal satisfied,0.5042,4.0
run_0007231,agent_004,2026-02-06 06:17:05,code_generation,Write and debug a travel script for this task,44,3,travel,Plan-and-Execute,gpt-4o-mini,False,0,33,crm_lookup;api_call,4,8,0.98,341,151,492,0.000142,0.0,,0.5132,0.4386,True,Success,goal satisfied,0.5911,4.0
run_0007232,agent_029,2026-01-17 02:53:45,data_analysis,Analyze the finance data and summarize the main trends,40,9,finance,Plan-and-Execute,gemini-flash,True,262,12,calendar;calculator;chart_gen,6,3,1.52,619,78,697,7e-05,0.0,,0.606,0.6396,False,Planning Error,looped without making progress,0.1361,2.0
run_0007233,agent_035,2026-03-21 12:26:00,customer_support,Help resolve this healthcare customer issue end to end,46,6,healthcare,Plan-and-Execute,gpt-4o,False,0,27,calendar;file_reader;rag_retrieve,11,10,2.16,1315,157,1472,0.004858,6.0,0.5574,0.5077,0.685,True,Success,completed within budget,0.713,4.0
run_0007234,agent_013,2026-03-22 19:33:14,data_analysis,Analyze the healthcare data and summarize the main trends,61,7,healthcare,Plan-and-Execute,gpt-4o,True,246,19,rag_retrieve;web_search;sql_query;crm_lookup;api_call,7,6,2.16,1220,107,1327,0.00412,3.0,0.4864,0.3334,0.3845,True,Success,goal satisfied,0.6455,4.0
run_0007235,agent_033,2026-02-03 17:49:12,planning,Draft a step-by-step plan for this finance objective,50,2,finance,Single-shot,gpt-4o-mini,True,80,9,,3,0,1.72,419,30,449,8.1e-05,0.0,,0.5132,0.4582,True,Success,resolved on first attempt,0.6188,4.0
run_0007236,agent_002,2026-03-14 22:42:56,research_qa,What does the latest tech_support research say about this question?,29,3,tech_support,Tree-of-Thought,claude-sonnet,True,271,13,sql_query;calendar,3,1,1.11,2021,84,2105,0.007323,8.0,0.8561,0.7011,0.1839,True,Success,resolved on first attempt,0.8626,
run_0007237,agent_047,2026-02-27 22:46:00,multi_step_workflow,Run the full general workflow across the connected tools,116,7,general,Single-shot,qwen2.5-7b,True,225,6,calendar;chart_gen;crm_lookup;web_search;email_send;calculator,5,4,1.42,638,159,797,0.000159,0.0,,0.5254,0.5543,True,Success,completed within budget,0.6225,4.0
run_0007238,agent_013,2026-01-26 12:40:59,data_analysis,Analyze the general data and summarize the main trends,77,4,general,Plan-and-Execute,gpt-4o,True,74,29,crm_lookup,4,3,0.68,469,119,588,0.002362,0.0,,0.5103,0.3254,True,Success,resolved on first attempt,0.5171,4.0
run_0007239,agent_016,2026-03-12 08:13:54,data_analysis,Analyze the tech_support data and summarize the main trends,40,2,tech_support,ReAct,gemini-flash,False,0,33,file_reader;calculator;chart_gen;vector_search,3,2,0.97,2286,62,2348,0.00019,11.0,0.7628,0.8903,0.2237,True,Success,resolved on first attempt,0.7953,4.0
run_0007240,agent_038,2026-03-17 00:39:17,summarization,Summarize these tech_support documents into a short brief,49,5,tech_support,ReAct,gpt-4o,True,535,26,file_reader;sql_query;vector_search;email_send;web_search,5,5,2.77,2101,124,2225,0.006492,7.0,0.6518,0.4871,0.3639,False,Timeout,exceeded the wall-clock budget,0.4905,3.0
run_0007241,agent_025,2026-03-28 01:56:48,data_analysis,Analyze the education data and summarize the main trends,75,6,education,Reflexion,llama-3.3-70b,False,0,5,crm_lookup;file_reader,5,5,1.81,2012,80,2092,0.00125,10.0,0.7657,0.7884,0.4581,False,Tool Failure,selected tool timed out mid-call,0.1121,1.0
run_0007242,agent_027,2026-01-27 03:08:44,customer_support,Help resolve this general customer issue end to end,47,2,general,Reflexion,llama-3.3-70b,True,960,30,crm_lookup;code_exec,3,1,2.46,1382,88,1470,0.000885,0.0,,0.3076,0.453,True,Success,goal satisfied,0.5014,3.0
run_0007243,agent_024,2026-02-27 04:56:01,summarization,Summarize these general documents into a short brief,80,8,general,Plan-and-Execute,claude-sonnet,False,0,10,vector_search;calendar;rag_retrieve;web_search,10,7,1.84,542,38,580,0.002196,1.0,0.3294,0.4152,0.7747,True,Success,resolved on first attempt,0.3331,3.0
run_0007244,agent_026,2026-03-27 15:34:32,planning,Draft a step-by-step plan for this education objective,108,4,education,ReAct,llama-3.3-70b,True,159,31,chart_gen,4,3,1.35,3439,51,3490,0.002069,14.0,0.8601,0.9177,0.2546,True,Success,resolved on first attempt,0.7119,4.0
run_0007245,agent_045,2026-01-15 04:24:16,research_qa,What does the latest ecommerce research say about this question?,83,5,ecommerce,Single-shot,gpt-4o,True,127,9,vector_search;sql_query;web_search,6,7,2.3,816,48,864,0.00252,2.0,0.4827,0.5209,0.416,True,Success,goal satisfied,0.4255,3.0
run_0007246,agent_025,2026-01-02 05:44:20,code_generation,Write and debug a healthcare script for this task,43,4,healthcare,ReAct,gpt-4o,True,741,24,,2,0,1.38,1104,336,1440,0.00612,0.0,,0.3693,0.3409,True,Success,goal satisfied,,4.0
run_0007247,agent_029,2026-03-25 23:15:58,customer_support,Help resolve this healthcare customer issue end to end,97,3,healthcare,ReAct,claude-sonnet,True,718,28,file_reader;code_exec;email_send,5,2,1.14,1221,53,1274,0.004458,0.0,,0.5061,0.4801,False,Context Overflow,truncation dropped critical context,0.2246,2.0
run_0007248,agent_026,2026-01-05 05:07:39,customer_support,Help resolve this ecommerce customer issue end to end,72,3,ecommerce,ReAct,gpt-4o,True,183,9,web_search;crm_lookup;vector_search,6,2,2.77,2210,88,2298,0.006405,10.0,0.8255,0.7933,0.2113,True,Success,resolved on first attempt,0.5049,3.0
run_0007249,agent_016,2026-01-04 20:14:02,research_qa,What does the latest ecommerce research say about this question?,79,3,ecommerce,Reflexion,gpt-4o-mini,True,125,39,web_search;rag_retrieve;chart_gen,5,3,2.22,1921,65,1986,0.000327,7.0,0.4525,0.3515,0.3823,True,Success,resolved on first attempt,0.5541,4.0
run_0007250,agent_007,2026-03-15 00:54:09,extraction,Extract the structured fields from these legal records,103,4,legal,ReAct,gpt-4o-mini,True,84,6,sql_query;chart_gen;api_call;calculator,6,4,0.93,487,51,538,0.000104,0.0,,0.5014,0.2547,True,Success,resolved on first attempt,0.4919,4.0
run_0007251,agent_036,2026-01-25 19:04:46,customer_support,Help resolve this legal customer issue end to end,63,3,legal,Tree-of-Thought,gemini-flash,True,370,33,calculator;calendar;vector_search;chart_gen,4,2,0.71,1984,40,2024,0.000161,7.0,0.973,0.903,0.0726,True,Success,goal satisfied,0.6681,4.0
run_0007252,agent_047,2026-03-01 08:06:47,planning,Draft a step-by-step plan for this education objective,32,3,education,ReAct,llama-3.3-70b,True,442,8,file_reader;sql_query,4,2,2.19,2471,36,2507,0.001486,8.0,0.7344,0.7187,0.3033,True,Success,completed within budget,0.5029,3.0
run_0007253,agent_002,2026-01-18 02:32:39,research_qa,What does the latest general research say about this question?,33,5,general,Tree-of-Thought,gemini-flash,False,0,21,file_reader;web_search;rag_retrieve;crm_lookup;api_call;calculator;email_send;chart_gen,7,4,1.96,706,127,833,9.1e-05,2.0,0.3793,0.4526,0.5097,True,Success,resolved on first attempt,0.325,3.0
run_0007254,agent_033,2026-03-14 02:19:51,extraction,Extract the structured fields from these general records,41,4,general,Plan-and-Execute,gemini-flash,True,754,31,email_send,3,1,0.58,1727,137,1864,0.000171,4.0,0.5576,0.6379,0.2618,False,Tool Failure,selected tool timed out mid-call,0.6043,3.0
